,start,end,activity
2496,1384369560,1384372200,inactive
2497,1384369500,1384369560,light_activity
2498,1384366440,1384369500,inactive
2499,1384365660,1384366440,light_activity
2500,1384363620,1384365660,inactive
2501,1384363560,1384363620,light_activity
2502,1384363080,1384363560,inactive
2503,1384362720,1384363080,light_activity
2504,1384362420,1384362720,inactive
2505,1384361820,1384362420,light_activity
2506,1384360980,1384361820,off_wrist
2507,1384360920,1384360980,light_activity
2508,1384359960,1384360920,inactive
2509,1384359840,1384359960,light_activity
2510,1384359480,1384359840,inactive
2511,1384331580,1384359480,sleep
2512,1384331340,1384331580,light_activity
2513,1384329120,1384331340,inactive
2514,1384501620,1384532940,sleep
2515,1384499880,1384501620,inactive
2516,1384499460,1384499880,light_activity
2517,1384495920,1384499460,inactive
2518,1384495860,1384495920,light_activity
2519,1384495140,1384495860,inactive
2520,1384494480,1384495140,light_activity
2521,1384491660,1384494480,inactive
2522,1384491600,1384491660,light_activity
2523,1384489740,1384491600,inactive
2524,1384488780,1384489740,light_activity
2525,1384488420,1384488780,inactive
2526,1384487700,1384488420,light_activity
2527,1384485960,1384487700,inactive
2528,1384485900,1384485960,light_activity
2529,1384484760,1384485900,inactive
2530,1384484520,1384484760,light_activity
2531,1384484280,1384484520,inactive
2532,1384483740,1384484280,light_activity
2533,1384483200,1384483740,inactive
2534,1384483140,1384483200,light_activity
2535,1384482540,1384483140,inactive
2536,1384482300,1384482540,light_activity
2537,1384482120,1384482300,inactive
2538,1384482060,1384482120,light_activity
2539,1384481760,1384482060,inactive
2540,1384481700,1384481760,light_activity
2541,1384481520,1384481700,inactive
2542,1384481340,1384481520,light_activity
2543,1384480980,1384481340,inactive
2544,1384480380,1384480980,light_activity
2545,1384480080,1384480380,inactive
2546,1384480020,1384480080,light_activity
2547,1384479600,1384480020,inactive
2548,1384479360,1384479600,light_activity
2549,1384478940,1384479360,inactive
2550,1384478880,1384478940,light_activity
2551,1384478700,1384478880,inactive
2552,1384478640,1384478700,light_activity
2553,1384478280,1384478640,inactive
2554,1384477980,1384478280,light_activity
2555,1384473780,1384477980,inactive
2556,1384473660,1384473780,light_activity
2557,1384472340,1384473660,inactive
2558,1384472100,1384472340,light_activity
2559,1384468620,1384472100,inactive
2560,1384468320,1384468620,light_activity
2561,1384467840,1384468320,inactive
2562,1384467360,1384467840,light_activity
2563,1384466880,1384467360,inactive
2564,1384466760,1384466880,light_activity
2565,1384466340,1384466760,inactive
2566,1384466280,1384466340,light_activity
2567,1384465740,1384466280,inactive
2568,1384465140,1384465740,moderate_activity
2569,1384464900,1384465140,inactive
2570,1384464840,1384464900,light_activity
2571,1384464300,1384464840,inactive
2572,1384464120,1384464300,light_activity
2573,1384463760,1384464120,inactive
2574,1384463640,1384463760,light_activity
2575,1384463340,1384463640,inactive
2576,1384463280,1384463340,light_activity
2577,1384463040,1384463280,inactive
2578,1384462980,1384463040,light_activity
2579,1384462680,1384462980,inactive
2580,1384462500,1384462680,light_activity
2581,1384462080,1384462500,inactive
2582,1384461420,1384462080,light_activity
2583,1384460400,1384461420,inactive
2584,1384460280,1384460400,light_activity
2585,1384459860,1384460280,inactive
2586,1384459740,1384459860,light_activity
2587,1384459560,1384459740,inactive
2588,1384459380,1384459560,light_activity
2589,1384457520,1384459380,inactive
2590,1384457220,1384457520,light_activity
2591,1384452300,1384457220,inactive
2592,1384451700,1384452300,light_activity
2593,1384451460,1384451700,inactive
2594,1384451220,1384451460,light_activity
2595,1384449240,1384451220,inactive
2596,1384449000,1384449240,light_activity
2597,1384448760,1384449000,inactive
2598,1384448340,1384448760,light_activity
2599,1384447140,1384448340,off_wrist
2600,1384447080,1384447140,light_activity
2601,1384446360,1384447080,inactive
2602,1384415580,1384446360,sleep
2603,1384584420,1384593600,sleep
2604,1384584120,1384584420,inactive
2605,1384583520,1384584120,moderate_activity
2606,1384583400,1384583520,light_activity
2607,1384583160,1384583400,inactive
2608,1384583100,1384583160,light_activity
2609,1384582560,1384583100,inactive
2610,1384582380,1384582560,light_activity
2611,1384581780,1384582380,inactive
2612,1384581720,1384581780,light_activity
2613,1384581060,1384581720,moderate_activity
2614,1384581000,1384581060,light_activity
2615,1384580760,1384581000,inactive
2616,1384580700,1384580760,light_activity
2617,1384579800,1384580700,inactive
2618,1384579560,1384579800,light_activity
2619,1384579380,1384579560,inactive
2620,1384578660,1384579380,light_activity
2621,1384578480,1384578660,inactive
2622,1384577580,1384578480,light_activity
2623,1384577280,1384577580,inactive
2624,1384576500,1384577280,light_activity
2625,1384576320,1384576500,inactive
2626,1384576020,1384576320,light_activity
2627,1384575780,1384576020,inactive
2628,1384574940,1384575780,light_activity
2629,1384574760,1384574940,inactive
2630,1384574340,1384574760,light_activity
2631,1384573380,1384574340,moderate_activity
2632,1384573020,1384573380,light_activity
2633,1384572360,1384573020,inactive
2634,1384572240,1384572360,light_activity
2635,1384571820,1384572240,inactive
2636,1384571760,1384571820,light_activity
2637,1384571160,1384571760,moderate_activity
2638,1384570860,1384571160,light_activity
2639,1384569900,1384570860,inactive
2640,1384569780,1384569900,light_activity
2641,1384567620,1384569780,inactive
2642,1384567560,1384567620,light_activity
2643,1384567260,1384567560,inactive
2644,1384566840,1384567260,light_activity
2645,1384564680,1384566840,inactive
2646,1384564620,1384564680,light_activity
2647,1384559880,1384564620,off_wrist
2648,1384555500,1384559880,inactive
2649,1384555440,1384555500,light_activity
2650,1384554240,1384555440,inactive
2651,1384554120,1384554240,light_activity
2652,1384553400,1384554120,inactive
2653,1384552740,1384553400,light_activity
2654,1384551360,1384552740,inactive
2655,1384551120,1384551360,light_activity
2656,1384549380,1384551120,inactive
2657,1384549320,1384549380,light_activity
2658,1384548660,1384549320,moderate_activity
2659,1384548360,1384548660,light_activity
2660,1384548120,1384548360,inactive
2661,1384548060,1384548120,light_activity
2662,1384547460,1384548060,inactive
2663,1384547400,1384547460,light_activity
2664,1384547040,1384547400,inactive
2665,1384545480,1384547040,light_activity
2666,1384542120,1384545480,inactive
2667,1384541820,1384542120,light_activity
2668,1384539000,1384541820,inactive
2669,1384538940,1384539000,light_activity
2670,1384538400,1384538940,inactive
2671,1384538220,1384538400,light_activity
2672,1384537920,1384538220,inactive
2673,1384537680,1384537920,light_activity
2674,1384537200,1384537680,inactive
2675,1384537020,1384537200,light_activity
2676,1384536780,1384537020,inactive
2677,1384536240,1384536780,light_activity
2678,1384535640,1384536240,inactive
2679,1384535520,1384535640,light_activity
2680,1384535160,1384535520,inactive
2681,1384534620,1384535160,light_activity
2682,1384533900,1384534620,off_wrist
2683,1384533480,1384533900,light_activity
2684,1384532940,1384533480,inactive
2685,1384501620,1384532940,sleep
2686,1384673340,1384675500,inactive
2687,1384673280,1384673340,light_activity
2688,1384672920,1384673280,inactive
2689,1384672860,1384672920,light_activity
2690,1384672620,1384672860,inactive
2691,1384672080,1384672620,light_activity
2692,1384671840,1384672080,inactive
2693,1384671780,1384671840,light_activity
2694,1384671060,1384671780,inactive
2695,1384670940,1384671060,light_activity
2696,1384670760,1384670940,inactive
2697,1384670700,1384670760,light_activity
2698,1384670460,1384670700,inactive
2699,1384670220,1384670460,light_activity
2700,1384669980,1384670220,inactive
2701,1384669740,1384669980,light_activity
2702,1384669320,1384669740,inactive
2703,1384669260,1384669320,light_activity
2704,1384669080,1384669260,inactive
2705,1384668540,1384669080,light_activity
2706,1384668180,1384668540,inactive
2707,1384666500,1384668180,light_activity
2708,1384665120,1384666500,moderate_activity
2709,1384665060,1384665120,light_activity
2710,1384664880,1384665060,inactive
2711,1384664640,1384664880,light_activity
2712,1384664460,1384664640,inactive
2713,1384664400,1384664460,light_activity
2714,1384664220,1384664400,inactive
2715,1384664040,1384664220,light_activity
2716,1384663800,1384664040,inactive
2717,1384663740,1384663800,light_activity
2718,1384662960,1384663740,inactive
2719,1384662660,1384662960,light_activity
2720,1384662300,1384662660,inactive
2721,1384662120,1384662300,light_activity
2722,1384661700,1384662120,inactive
2723,1384661640,1384661700,light_activity
2724,1384661160,1384661640,inactive
2725,1384661100,1384661160,light_activity
2726,1384660860,1384661100,inactive
2727,1384660080,1384660860,light_activity
2728,1384659300,1384660080,moderate_activity
2729,1384659060,1384659300,light_activity
2730,1384658100,1384659060,inactive
2731,1384657320,1384658100,light_activity
2732,1384656960,1384657320,inactive
2733,1384656840,1384656960,light_activity
2734,1384656300,1384656840,inactive
2735,1384656240,1384656300,light_activity
2736,1384655340,1384656240,inactive
2737,1384654980,1384655340,light_activity
2738,1384654740,1384654980,inactive
2739,1384654500,1384654740,light_activity
2740,1384653600,1384654500,inactive
2741,1384653480,1384653600,light_activity
2742,1384652760,1384653480,inactive
2743,1384652640,1384652760,light_activity
2744,1384652460,1384652640,inactive
2745,1384652280,1384652460,light_activity
2746,1384650480,1384652280,inactive
2747,1384650360,1384650480,light_activity
2748,1384649940,1384650360,inactive
2749,1384649640,1384649940,light_activity
2750,1384646400,1384649640,inactive
2751,1384646340,1384646400,light_activity
2752,1384645200,1384646340,inactive
2753,1384645020,1384645200,light_activity
2754,1384644120,1384645020,off_wrist
2755,1384643940,1384644120,light_activity
2756,1384641960,1384643940,inactive
2757,1384641900,1384641960,light_activity
2758,1384641120,1384641900,inactive
2759,1384641000,1384641120,light_activity
2760,1384638900,1384641000,sleep
2761,1384638720,1384638900,light_activity
2762,1384636980,1384638720,inactive
2763,1384636680,1384636980,light_activity
2764,1384636260,1384636680,inactive
2765,1384636200,1384636260,light_activity
2766,1384635780,1384636200,inactive
2767,1384635000,1384635780,light_activity
2768,1384634340,1384635000,inactive
2769,1384634280,1384634340,light_activity
2770,1384633020,1384634280,inactive
2771,1384632960,1384633020,light_activity
2772,1384630380,1384632960,inactive
2773,1384630140,1384630380,light_activity
2774,1384626480,1384630140,inactive
2775,1384626060,1384626480,light_activity
2776,1384625820,1384626060,inactive
2777,1384625520,1384625820,light_activity
2778,1384625160,1384625520,inactive
2779,1384625100,1384625160,light_activity
2780,1384594740,1384625100,sleep
2781,1384593960,1384594740,inactive
2782,1384593600,1384593960,light_activity
2783,1384584420,1384593600,sleep
2784,1384759680,1384763640,inactive
2785,1384759620,1384759680,light_activity
2786,1384758300,1384759620,inactive
2787,1384758240,1384758300,light_activity
2788,1384757160,1384758240,inactive
2789,1384757100,1384757160,light_activity
2790,1384756860,1384757100,inactive
2791,1384756800,1384756860,light_activity
2792,1384756380,1384756800,inactive
2793,1384756320,1384756380,light_activity
2794,1384755960,1384756320,inactive
2795,1384755900,1384755960,light_activity
2796,1384755720,1384755900,inactive
2797,1384755660,1384755720,light_activity
2798,1384755000,1384755660,inactive
2799,1384754940,1384755000,light_activity
2800,1384754580,1384754940,inactive
2801,1384754520,1384754580,light_activity
2802,1384753320,1384754520,inactive
2803,1384753260,1384753320,light_activity
2804,1384752300,1384753260,inactive
2805,1384751700,1384752300,light_activity
2806,1384751160,1384751700,inactive
2807,1384751040,1384751160,light_activity
2808,1384749120,1384751040,inactive
2809,1384749060,1384749120,light_activity
2810,1384748880,1384749060,inactive
2811,1384748820,1384748880,light_activity
2812,1384747620,1384748820,inactive
2813,1384747560,1384747620,light_activity
2814,1384746600,1384747560,inactive
2815,1384745340,1384746600,light_activity
2816,1384744920,1384745340,inactive
2817,1384744860,1384744920,light_activity
2818,1384744680,1384744860,inactive
2819,1384744320,1384744680,light_activity
2820,1384744080,1384744320,inactive
2821,1384744020,1384744080,light_activity
2822,1384743180,1384744020,inactive
2823,1384743000,1384743180,light_activity
2824,1384742820,1384743000,inactive
2825,1384742700,1384742820,light_activity
2826,1384742520,1384742700,inactive
2827,1384741500,1384742520,light_activity
2828,1384738260,1384741500,inactive
2829,1384738200,1384738260,light_activity
2830,1384735380,1384738200,inactive
2831,1384735260,1384735380,light_activity
2832,1384731720,1384735260,inactive
2833,1384731180,1384731720,light_activity
2834,1384731000,1384731180,inactive
2835,1384730760,1384731000,light_activity
2836,1384730520,1384730760,inactive
2837,1384730460,1384730520,light_activity
2838,1384730100,1384730460,inactive
2839,1384729800,1384730100,light_activity
2840,1384729560,1384729800,inactive
2841,1384729440,1384729560,light_activity
2842,1384729140,1384729440,inactive
2843,1384728960,1384729140,light_activity
2844,1384727820,1384728960,inactive
2845,1384727700,1384727820,light_activity
2846,1384727340,1384727700,inactive
2847,1384727280,1384727340,light_activity
2848,1384726320,1384727280,inactive
2849,1384726200,1384726320,light_activity
2850,1384722420,1384726200,inactive
2851,1384722060,1384722420,light_activity
2852,1384719540,1384722060,inactive
2853,1384719120,1384719540,light_activity
2854,1384717860,1384719120,inactive
